brand,model,year,vehicle_age,price,transmission,mileage,fuel_type,tax,mpg,engine_size,source_file
Ford,Mondeo,2016,8,9199,Manual,49875,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11499,Manual,21063,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,7700,Manual,27328,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2014,10,7100,Manual,34000,Diesel,0,85.6,1.6,ford.csv
Ford,B-MAX,2016,8,9500,Manual,18755,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2015,9,9999,Manual,29391,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,8999,Manual,54927,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,8999,Manual,54927,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2017,7,9030,Manual,24000,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,6298,Manual,40803,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2017,7,11998,Manual,29826,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11298,Manual,22480,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10498,Manual,16192,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9040,Manual,43960,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7798,Manual,63664,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,10999,Manual,25137,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9499,Manual,55790,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2017,7,9999,Manual,23211,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9499,Manual,32113,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7499,Manual,90007,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,9999,Manual,29389,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,8399,Manual,27928,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,10083,Manual,23126,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10991,Manual,23372,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7991,Manual,57291,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8690,Manual,44943,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10400,Manual,7845,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,6191,Manual,45250,Diesel,0,85.6,1.6,ford.csv
Ford,Focus,2016,8,9780,Manual,41151,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7770,Manual,39916,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2014,10,6695,Manual,50016,Diesel,0,78.5,1.6,ford.csv
Ford,Focus,2016,8,7890,Manual,36329,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7999,Manual,27511,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11998,Manual,14895,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9991,Manual,47477,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,10695,Manual,44298,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10495,Manual,41741,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,8492,Manual,33847,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,11291,Manual,10167,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,9291,Manual,39675,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,8895,Manual,20240,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2016,8,8995,Manual,35638,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10695,Manual,19518,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,8995,Manual,17103,Diesel,0,78.5,1.5,ford.csv
Ford,Mondeo,2017,7,10495,Manual,38633,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,8995,Manual,60680,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8995,Manual,33744,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6491,Manual,48319,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,9291,Manual,51731,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,8695,Manual,30078,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9698,Manual,23243,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2017,7,8600,Manual,28820,Diesel,0,74.4,1.5,ford.csv
Ford,B-MAX,2016,8,8998,Manual,12309,Diesel,0,74.4,1.5,ford.csv
Ford,Fiesta,2016,8,6800,Manual,45040,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2013,11,5640,Manual,55568,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2014,10,6936,Manual,71250,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,6920,Manual,62251,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8591,Manual,43200,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8991,Manual,41429,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,6598,Manual,71314,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10499,Manual,35047,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,5788,Manual,52587,Diesel,0,85.6,1.6,ford.csv
Ford,Fiesta,2015,9,9500,Manual,19613,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,10100,Manual,20800,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11698,Manual,32557,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11698,Manual,17398,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11000,Manual,21582,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8400,Manual,43265,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,10137,Manual,22856,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,8295,Manual,29140,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2017,7,8998,Manual,24096,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10400,Manual,24800,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,9800,Manual,24889,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2013,11,6491,Manual,51988,Diesel,0,78.5,1.6,ford.csv
Ford,Focus,2016,8,10300,Manual,23260,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,9250,Manual,54700,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8495,Manual,59865,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,6350,Manual,78968,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7998,Manual,69433,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,9999,Manual,29729,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,9998,Manual,32336,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2013,11,6260,Manual,33550,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2017,7,8499,Manual,28568,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,8100,Manual,59510,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2015,9,7210,Manual,79700,Diesel,0,78.5,1.6,ford.csv
Ford,Focus,2016,8,8500,Manual,50605,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10200,Manual,13219,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12590,Semi-Auto,14478,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,6592,Manual,64753,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,10480,Manual,30526,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2016,8,8200,Manual,23002,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2016,8,9990,Semi-Auto,32618,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,5800,Manual,71200,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,9950,Manual,21105,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11900,Manual,11574,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,7495,Manual,29840,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,7890,Manual,47325,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7250,Manual,66144,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2016,8,9500,Manual,23288,Diesel,0,74.4,1.5,ford.csv
Ford,B-MAX,2016,8,9400,Manual,13488,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,10000,Manual,38386,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,9000,Manual,56369,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,6295,Manual,46797,Diesel,0,85.6,1.6,ford.csv
Ford,Focus,2016,8,7995,Manual,51217,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10995,Manual,24006,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8900,Manual,44876,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8295,Manual,59451,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8440,Manual,53530,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9640,Manual,24920,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8620,Manual,42610,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10400,Manual,21060,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8700,Manual,40580,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,6970,Manual,54790,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2016,8,7550,Manual,45000,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,8995,Manual,37000,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,8995,Manual,7501,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,10295,Manual,22608,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,10790,Manual,15882,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,10270,Manual,18653,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7495,Manual,56329,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,8700,Manual,45450,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,9060,Manual,17193,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11728,Manual,9340,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,8000,Manual,45375,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,6991,Manual,52398,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2016,8,8350,Manual,17303,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2016,8,9995,Manual,7905,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10250,Manual,34297,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9995,Manual,35286,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,9800,Manual,18136,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2017,7,11995,Manual,22081,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2015,9,10700,Manual,29980,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,7700,Manual,64918,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7810,Manual,66990,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,7568,Manual,17490,Diesel,0,78.5,1.6,ford.csv
Ford,Fiesta,2013,11,5295,Manual,70296,Diesel,0,76.4,1.5,ford.csv
Ford,Mondeo,2016,8,11491,Manual,47224,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9270,Manual,16327,Diesel,0,83.1,1.5,ford.csv
Ford,Focus,2015,9,7660,Manual,45878,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10300,Manual,14896,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7730,Manual,55923,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7691,Manual,49030,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2016,8,9160,Manual,31410,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7000,Manual,54724,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2016,8,7690,Manual,27519,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,6399,Manual,84000,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,8920,Manual,23068,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,8830,Manual,40505,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,7010,Manual,47312,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2015,9,6645,Manual,72000,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,7750,Manual,48616,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,8999,Manual,46101,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2015,9,9999,Manual,44419,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,8499,Manual,50502,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,8999,Manual,30209,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9000,Manual,35756,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11499,Manual,28604,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,10699,Manual,21913,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,11784,Manual,6000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9999,Manual,70348,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11550,Semi-Auto,30973,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11500,Manual,22075,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,8499,Manual,36158,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2017,7,11599,Manual,36539,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2014,10,8500,Manual,44654,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10699,Manual,22625,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2017,7,8400,Manual,22682,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2017,7,10799,Manual,32194,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,6999,Manual,65419,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,9499,Manual,61223,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11199,Manual,22625,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8250,Manual,39557,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,7190,Manual,40885,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,8499,Manual,70232,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7490,Manual,45853,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2014,10,6970,Manual,42894,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2017,7,10995,Manual,36704,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,6495,Manual,58693,Diesel,0,78.5,1.6,ford.csv
Ford,Focus,2017,7,12490,Manual,25892,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9990,Manual,25580,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12495,Manual,23722,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10295,Manual,38113,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,7490,Manual,24500,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2017,7,13270,Semi-Auto,11493,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12470,Manual,17603,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10809,Manual,23930,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9999,Manual,35293,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8500,Manual,63199,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,9420,Manual,26391,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2014,10,5770,Manual,57530,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2017,7,8500,Manual,57517,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,8590,Manual,34300,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,10999,Semi-Auto,25346,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,6990,Manual,42708,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2013,11,7499,Manual,15546,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2016,8,9250,Manual,51552,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10000,Manual,22000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9129,Manual,44897,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,11595,Manual,17666,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6495,Manual,61713,Diesel,0,78.5,1.6,ford.csv
Ford,Fiesta,2013,11,5500,Manual,79300,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2015,9,7240,Manual,32137,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2014,10,6500,Manual,45000,Diesel,0,85.6,1.6,ford.csv
Ford,Fiesta,2013,11,5500,Manual,70400,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2017,7,11500,Automatic,36200,Diesel,0,67.3,1.5,ford.csv
Ford,Fiesta,2014,10,6500,Manual,45600,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2013,11,2995,Manual,130000,Diesel,0,76.4,1.6,ford.csv
Ford,Focus,2017,7,11980,Manual,30680,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9980,Manual,32551,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10480,Manual,29500,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10000,Manual,30000,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,5995,Manual,66138,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2017,7,9500,Manual,40096,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,9480,Manual,37177,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,9790,Manual,35047,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11290,Manual,29787,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10991,Manual,25152,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,10261,Manual,21687,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,5245,Manual,54000,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2016,8,9999,Manual,18000,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2017,7,8990,Manual,15999,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2016,8,8977,Manual,69000,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,9477,Manual,65000,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,10690,Manual,37351,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7990,Manual,42000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,9700,Manual,42741,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2009,15,3995,Manual,29000,Diesel,0,76.3,1.6,ford.csv
Ford,Focus,2016,8,11500,Manual,37446,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12000,Manual,31727,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12000,Manual,31249,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8500,Manual,46342,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,6250,Manual,111000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9400,Manual,43000,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2017,7,11800,Manual,47000,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2015,9,6500,Manual,68000,Diesel,0,74.4,1.5,ford.csv
Ford,Fiesta,2016,8,7550,Manual,46000,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,7650,Manual,44000,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2013,11,5900,Manual,66000,Diesel,0,85.6,1.6,ford.csv
Ford,Mondeo,2016,8,9500,Manual,78000,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,7990,Manual,57000,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,6990,Manual,28000,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2016,8,6490,Manual,90000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8490,Manual,35000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7990,Manual,52000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,6490,Manual,62000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7990,Manual,28000,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,11500,Manual,24000,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9500,Manual,46000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7990,Manual,32000,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,5490,Manual,65000,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,6990,Manual,48000,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2015,9,7990,Manual,67000,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,6490,Manual,69000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,6990,Manual,56000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7490,Manual,58000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,6490,Manual,69000,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,5490,Manual,68000,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2017,7,9999,Manual,32000,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2016,8,7636,Manual,21471,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2016,8,8599,Manual,21091,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2016,8,9799,Manual,22333,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7500,Manual,82955,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7842,Manual,71364,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8495,Manual,40746,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,10499,Manual,47635,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2016,8,9189,Manual,12444,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2015,9,7990,Manual,55000,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2015,9,11495,Manual,9719,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2016,8,8999,Manual,8629,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2017,7,10099,Manual,28099,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8225,Manual,33786,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9999,Manual,27343,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9399,Manual,32041,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,9799,Manual,28024,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,6799,Manual,43670,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2015,9,8284,Manual,11498,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2014,10,6499,Manual,30876,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2013,11,5356,Manual,69078,Diesel,0,85.6,1.6,ford.csv
Ford,Fiesta,2015,9,7626,Manual,22501,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2014,10,7676,Manual,22358,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2017,7,12500,Manual,8220,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8940,Manual,48687,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7989,Manual,75929,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2013,11,5949,Manual,52135,Diesel,0,85.6,1.6,ford.csv
Ford,Fiesta,2016,8,6940,Manual,75386,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,8497,Manual,52821,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8470,Manual,89827,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,9640,Manual,16697,Diesel,0,78.5,1.5,ford.csv
Ford,Mondeo,2016,8,8695,Manual,69778,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9797,Manual,25286,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,7492,Manual,128000,Diesel,0,78.5,1.5,ford.csv
Ford,Mondeo,2016,8,7792,Manual,105000,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,10399,Manual,13475,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,8240,Manual,25388,Diesel,0,78.5,1.5,ford.csv
Ford,Mondeo,2016,8,7492,Manual,128000,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,5492,Manual,114000,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2015,9,5991,Manual,130000,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2015,9,7499,Manual,58592,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,8999,Manual,65920,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,9362,Manual,65799,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9499,Manual,62664,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,9999,Manual,54955,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2012,12,4852,Manual,61350,Diesel,0,68.9,1.6,ford.csv
Ford,Fiesta,2016,8,8244,Manual,19453,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9491,Manual,30380,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,10449,Manual,17468,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,9299,Manual,18328,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2012,12,4431,Manual,41485,Diesel,0,76.4,1.6,ford.csv
Ford,Fiesta,2015,9,7511,Manual,46243,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,10295,Manual,23742,Diesel,0,74.3,1.5,ford.csv
